productivity_score,focus_score,study_hours,xp,level,streak_days,completed_tasks,pending_tasks,coding_hours,reading_hours,revision_hours,quiz_score,productive_minutes,distraction_minutes,idle_minutes,sleep_hours,skill_progress,deadline_completion_rate,focus_sessions,average_session_minutes,recommendation
51.65,66.59,1.72,6520,7,34,1,3,0.79,0.53,0.17,16.85,54.04,132.94,121.21,6.61,13.23,32.92,1,37.31,5
57.31,60.3,5.06,26523,27,41,3,3,3.01,1.55,1.6,72.4,240.06,150.75,99.89,6.27,65.35,50.49,2,39.9,3
75.11,79.05,6.85,33676,34,45,9,8,1.28,1.75,1.64,72.4,343.84,103.77,87.28,7.19,79.54,65.62,4,77.65,2
86.72,62.99,4.97,31314,32,53,2,1,1.02,2.59,1.4,66.19,149.03,137.27,80.49,7.66,78.25,77.29,3,39.32,0
41.25,63.61,2.33,22047,23,32,7,20,0.6,0.99,0.32,61.08,204.38,139.16,134.35,7.06,57.09,20.44,1,44.86,6
78.34,64.46,5.72,30813,31,50,2,3,1.43,2.22,1.98,72.03,156.64,127.5,78.69,6.03,75.45,78.6,2,39.69,0
39.97,53.76,4.1,25202,26,26,1,23,1.66,1.15,1.76,51.51,126.91,160.27,138.85,6.25,64.87,25.82,2,44.75,6
79.74,76.78,7.85,28787,29,50,13,7,1.77,1.93,1.44,73.08,274.65,114.13,76.31,8.2,64.13,71.63,5,69.84,2
31.23,68.77,2.57,4935,5,19,5,4,0.32,1.2,0.23,59.53,88.24,124.83,157.04,8.47,10.36,46.45,2,23.51,5
42.61,33.63,4.55,10551,11,26,3,11,1.05,0.54,1.4,58.72,173.5,240.23,129.26,4.11,19.69,36.85,3,25.31,6
24.89,59.89,2.21,12498,13,17,4,1,0.88,1.35,0.17,61.07,82.85,166.23,153.17,7.17,30.81,59.77,1,19.89,5
69.44,77.69,7.42,19735,20,43,9,6,2.25,0.59,1.06,53.4,219.54,111.91,95.58,7.76,37.74,74.7,2,47.92,4
86.53,62.18,5.94,31444,32,52,3,3,1.63,2.21,1.96,67.01,163.64,157.16,64.17,8.13,76.15,88.48,3,45.2,0
87.61,82.4,9.4,33964,34,56,14,6,1.31,1.94,2.2,78.35,383.06,84.6,71.61,5.73,74.58,66.11,5,57.48,2
49.01,42.97,3.03,17050,18,30,4,10,1.14,0.67,1.75,30.73,158.42,205.31,135.08,4.4,41.05,36.46,2,38.39,6
69.96,77.2,8.13,32374,33,43,5,3,1.68,2.95,1.61,79.95,486.05,110.64,90.93,6.38,73.34,67.23,8,56.43,2
65.14,80.12,7.44,24867,25,40,3,2,3.08,1.2,1.1,48.75,339.41,85.15,103.53,6.4,51.92,57.65,2,37.54,4
37.84,58.7,5.46,20523,21,27,8,3,0.6,0.96,2.05,30.02,284.38,147.47,127.79,6.56,45.0,75.7,2,31.77,4
60.28,78.96,4.51,14066,15,40,4,7,1.35,1.26,3.23,38.52,210.45,87.25,112.58,5.51,29.39,46.11,3,31.27,4
74.12,60.84,3.82,33078,34,46,3,1,1.45,1.21,1.47,67.94,175.03,153.14,85.99,6.13,85.59,78.34,3,30.43,0
37.21,58.24,5.63,11385,12,24,3,17,1.48,1.0,1.72,46.51,127.96,146.85,130.65,6.43,21.51,38.06,1,20.24,6
30.91,27.92,3.32,15420,16,20,3,8,1.27,1.78,0.37,63.33,111.3,228.94,154.46,6.93,34.6,52.96,2,40.85,1
64.33,79.09,5.11,18346,19,39,5,4,4.96,1.23,1.19,58.09,244.61,96.97,95.48,7.89,40.51,53.39,3,39.1,3
32.87,40.97,3.97,26666,27,21,7,15,1.28,1.39,1.59,51.57,217.05,182.62,142.08,8.14,67.54,30.02,1,23.68,6
28.54,65.36,4.12,22065,23,22,6,19,1.3,0.98,1.22,39.95,150.05,140.06,159.72,6.16,50.08,37.7,1,22.31,6
92.5,68.21,6.99,35608,36,58,9,1,1.72,2.67,1.74,72.63,218.28,128.88,80.27,9.01,85.22,75.74,3,47.44,7
81.34,75.07,8.19,33228,34,57,10,8,1.69,2.55,1.54,75.87,495.57,114.51,93.08,7.12,75.73,80.15,6,74.63,7
28.89,67.68,1.58,10394,11,34,3,8,0.64,1.46,0.61,35.29,53.08,118.14,176.04,5.92,24.15,44.23,1,23.74,5
59.61,41.31,5.18,28054,29,37,3,22,1.17,0.65,0.58,54.3,175.64,195.32,99.6,5.42,67.53,51.09,1,36.22,6
55.86,84.11,5.17,18899,19,39,6,2,3.3,1.08,1.38,62.32,199.59,98.92,113.99,7.47,43.54,57.09,2,46.11,3
70.69,73.53,7.47,27137,28,44,15,3,1.88,1.49,1.26,81.37,410.13,95.46,101.88,5.66,59.97,79.4,8,75.41,2
69.65,70.0,5.26,23572,24,43,5,3,0.59,1.24,3.42,48.95,197.63,114.69,81.39,7.13,55.53,48.09,2,32.29,4
44.61,79.8,2.84,12727,13,29,8,8,1.54,1.9,1.75,41.02,196.64,95.02,137.05,4.95,29.61,72.05,2,29.83,4
86.96,62.67,4.57,35669,36,54,2,3,0.67,1.92,1.16,63.78,143.99,160.09,67.58,8.98,91.92,87.08,3,35.98,0
39.9,71.2,1.92,4785,5,25,3,8,0.17,1.79,0.2,46.79,131.62,120.41,133.91,8.76,10.61,43.05,2,26.1,5
53.59,70.15,2.67,7946,8,33,3,7,0.66,0.75,1.18,58.52,89.47,127.99,124.61,5.83,16.95,35.97,1,17.54,5
51.71,47.43,2.8,23802,24,31,1,11,0.31,1.61,1.62,69.2,242.11,187.04,112.96,6.37,58.58,32.01,1,40.6,6
53.86,21.49,2.07,19667,20,35,2,4,1.76,0.78,1.09,45.18,52.38,244.4,129.7,7.36,49.27,68.65,1,36.76,4
63.6,76.65,5.7,24881,25,39,5,5,0.86,0.81,1.59,39.62,246.7,103.79,111.27,7.42,57.59,49.07,2,40.75,4
51.95,80.53,5.98,26116,27,32,3,3,5.8,1.79,1.4,59.88,203.45,86.28,139.27,6.6,61.51,73.45,3,34.9,3
27.01,48.14,2.08,15403,16,18,8,6,1.44,1.19,0.89,61.78,68.92,171.85,161.23,7.15,39.41,56.88,1,27.68,1
48.36,61.26,4.77,23999,24,43,9,3,5.03,0.68,1.05,65.65,339.55,156.07,127.83,9.33,60.0,64.72,3,35.79,3
31.75,73.93,2.23,4244,5,20,5,5,0.39,1.41,0.34,45.03,115.09,109.56,137.05,8.52,10.11,54.49,1,31.84,5
73.26,69.57,6.52,32958,33,49,9,4,1.08,1.28,2.68,90.72,196.24,122.41,102.64,7.17,78.39,85.94,3,44.88,7
86.47,79.97,5.67,36748,37,53,17,4,1.21,2.75,2.02,87.67,243.9,107.14,53.05,8.44,94.17,82.93,2,42.09,7
50.9,66.84,2.04,12616,13,34,1,6,0.82,1.78,0.89,17.49,59.3,126.02,119.36,6.31,30.87,33.93,2,24.02,4
42.98,34.12,1.11,13810,14,30,2,4,1.15,1.55,0.85,46.6,106.47,214.64,129.21,6.71,37.54,64.88,3,44.7,1
71.99,86.78,4.88,28639,29,46,8,5,1.06,1.45,2.19,86.07,219.58,80.38,76.12,8.26,70.8,86.61,3,30.3,7
55.75,77.18,7.12,19708,20,36,6,5,4.36,1.71,1.61,68.17,309.47,121.44,114.17,6.73,41.54,71.46,2,34.05,3
75.02,90.99,3.67,33036,34,46,9,2,0.71,1.67,2.91,70.91,267.97,77.19,74.84,7.91,85.92,78.14,3,45.16,7
58.71,45.76,4.68,25636,26,38,5,10,0.26,0.96,0.93,32.09,208.02,191.81,126.83,5.39,63.32,54.48,3,22.37,4
46.57,45.75,4.78,28756,29,35,6,13,1.74,0.63,0.83,32.51,248.11,186.8,130.36,7.46,70.21,47.86,3,44.16,6
54.16,22.64,1.3,12522,13,33,6,5,0.28,0.71,0.43,55.56,63.68,252.21,112.16,6.34,31.01,50.64,3,42.08,1
58.6,71.51,6.16,26488,27,36,2,3,0.9,1.89,1.97,24.62,247.81,121.21,100.4,7.6,63.03,76.57,3,26.76,4
64.84,43.19,4.11,12237,13,40,7,14,1.71,1.23,0.3,62.54,179.96,187.19,113.79,6.96,26.9,48.91,2,41.48,6
19.56,70.12,1.51,14155,15,14,3,7,1.09,1.06,1.0,17.69,40.9,117.21,183.48,6.55,37.07,55.64,1,28.27,5
57.64,63.69,6.22,25004,26,36,6,6,0.95,2.12,1.57,31.65,256.31,130.27,125.26,5.91,54.64,71.15,3,31.84,4
50.87,64.65,2.2,14397,15,31,3,1,1.06,1.28,0.92,46.48,41.75,138.0,132.68,8.29,37.71,40.24,1,18.61,4
54.5,67.23,7.03,27862,28,35,10,7,5.64,1.64,0.97,71.35,340.11,132.39,124.73,8.4,61.9,54.4,3,32.74,3
29.7,34.57,1.32,11996,12,21,4,8,0.36,1.36,1.41,57.0,173.24,200.54,151.48,8.0,30.91,53.12,3,26.65,1
89.33,71.84,7.96,28692,29,54,17,5,1.31,1.72,1.89,67.59,400.55,126.27,62.65,6.22,60.57,77.46,8,62.5,2
57.26,37.46,2.05,9595,10,36,3,23,0.4,0.7,0.86,32.81,126.05,218.57,121.77,8.24,24.2,38.47,3,31.08,1
41.68,26.67,2.01,24357,25,32,5,2,0.34,1.1,0.45,37.72,101.4,226.32,137.34,5.93,65.53,67.07,3,41.67,1
38.73,73.53,1.83,15383,16,24,1,6,0.28,0.66,0.65,61.79,44.52,112.74,137.92,6.59,39.01,48.6,2,26.39,5
80.1,86.2,7.27,34389,35,55,13,5,1.68,1.06,2.85,80.37,332.25,97.3,91.53,6.8,81.14,78.68,2,45.77,7
53.24,81.76,6.24,24445,25,41,4,5,0.71,1.32,2.84,38.5,272.84,81.63,122.77,7.03,53.64,69.9,2,31.42,4
75.67,90.09,6.36,22894,23,46,13,3,1.82,2.8,2.5,80.56,342.13,82.27,76.77,7.52,48.99,89.51,5,88.6,2
75.94,64.53,5.92,36586,37,50,3,4,1.07,2.54,1.85,71.54,193.98,121.68,79.05,5.1,90.61,93.41,3,43.89,0
73.59,75.24,4.96,23811,24,46,11,7,5.87,1.04,0.95,52.49,321.43,138.57,97.87,6.57,55.3,73.56,2,30.43,4
51.55,72.33,0.87,11735,12,35,1,5,1.08,1.51,0.7,61.29,72.0,134.09,112.55,7.54,34.67,47.44,1,24.3,5
56.98,55.86,3.38,13263,14,37,2,24,0.61,1.45,1.2,68.16,96.87,148.46,96.16,6.2,32.07,38.63,3,21.71,6
57.56,75.51,5.4,30353,31,40,9,5,5.34,1.79,0.53,75.1,295.09,115.38,127.51,7.56,73.65,77.71,2,42.05,3
38.95,68.82,5.93,20663,21,25,7,6,1.76,1.37,1.94,33.66,243.89,112.92,141.83,8.07,45.51,65.84,3,26.82,4
73.06,83.91,9.68,31874,32,55,13,4,1.89,2.64,2.42,76.0,384.99,98.72,85.46,7.54,70.18,89.62,7,70.35,2
81.5,61.54,3.93,34880,35,53,3,4,0.97,2.7,1.85,64.01,158.7,140.26,72.72,7.1,91.67,94.29,2,45.65,0
43.4,77.64,2.7,6890,7,26,2,4,1.29,0.51,1.0,22.49,95.81,92.42,128.0,5.38,13.87,64.6,1,17.82,5
93.8,90.88,9.97,35107,36,60,15,8,1.62,2.63,1.26,71.21,486.79,62.85,52.49,8.16,77.44,71.32,5,85.44,2
33.58,72.08,2.12,10214,11,21,5,8,0.16,0.62,0.89,30.22,126.49,119.28,144.26,7.59,22.25,66.07,1,20.58,5
70.52,81.24,7.08,32514,33,44,3,2,5.62,1.13,1.16,70.47,337.92,90.95,89.7,7.48,77.27,73.34,3,33.31,3
63.31,81.33,3.52,14219,15,42,9,3,1.33,2.42,2.82,22.22,232.82,98.77,110.43,6.98,31.85,63.52,2,34.14,4
75.96,81.55,7.61,24376,25,49,8,4,1.12,1.65,2.21,76.47,323.22,97.43,71.65,6.37,52.12,78.59,7,85.3,2
23.55,51.24,1.52,23936,24,19,8,7,0.4,0.75,1.32,42.89,94.37,177.05,158.56,7.02,66.91,64.18,2,34.76,1
62.96,62.03,6.24,29801,30,40,6,7,3.63,0.85,1.41,66.95,280.22,147.85,124.51,6.53,70.58,68.24,3,31.41,3
71.2,92.35,9.73,30567,31,45,10,7,1.89,2.71,1.46,63.97,301.97,72.68,97.16,7.56,67.22,79.89,6,78.33,2
73.64,63.19,6.2,23014,24,47,10,2,2.83,1.67,0.53,48.54,187.87,135.78,91.83,8.06,53.56,52.91,3,46.91,4
42.86,77.59,6.27,17069,18,28,2,4,1.73,0.53,2.35,38.8,262.35,104.92,143.33,6.11,35.18,63.83,3,42.01,4
40.63,82.43,4.21,15613,16,29,7,8,1.19,1.66,4.14,31.18,265.38,88.64,145.21,6.03,34.44,66.64,2,42.0,4
53.83,79.94,5.94,29876,30,35,6,3,1.37,0.96,3.24,39.99,225.61,102.75,116.89,7.14,70.98,63.94,3,41.12,4
26.56,29.56,1.05,25231,26,21,6,4,1.01,0.94,0.86,52.64,44.56,228.95,169.77,5.62,69.26,43.37,1,32.16,1
46.31,51.84,1.75,15704,16,34,3,4,0.93,1.55,0.55,54.76,153.3,180.17,125.82,5.77,44.12,74.57,1,31.54,1
52.83,64.72,6.28,20418,21,32,3,2,1.6,1.07,2.8,23.15,195.78,148.54,127.21,5.41,44.63,68.74,2,25.33,4
61.15,30.87,5.16,24172,25,37,7,11,0.69,1.18,0.38,40.38,190.79,230.23,85.74,6.17,57.47,46.81,3,36.02,6
49.48,77.75,6.5,25889,26,30,10,7,4.71,1.56,1.37,52.4,316.75,102.58,129.08,6.14,59.79,72.54,2,40.11,4
20.36,78.44,1.82,11115,12,14,4,3,0.93,1.0,1.12,27.97,108.18,101.31,183.21,5.87,29.39,55.13,1,27.55,5
44.57,63.95,4.52,17099,18,27,5,7,0.26,1.33,4.39,39.42,279.16,147.78,142.85,7.25,40.8,54.64,3,32.77,4
25.88,72.13,1.28,8018,9,17,3,8,0.56,1.42,0.76,37.04,55.96,117.87,147.97,6.6,21.15,63.44,2,39.19,5
48.54,24.66,1.77,16657,17,31,5,3,1.41,1.53,1.07,62.91,64.69,243.36,119.98,5.27,42.56,58.86,2,33.62,1
47.35,47.34,3.12,23828,24,32,4,8,1.29,1.11,1.21,50.18,80.21,177.56,128.28,6.04,60.12,44.17,2,20.12,1
62.38,76.47,5.7,21029,22,44,4,4,4.92,0.96,1.65,75.37,231.76,99.61,102.72,9.15,47.1,66.58,3,46.53,3
82.17,60.89,5.6,30847,31,54,2,2,0.82,1.55,0.59,67.79,292.26,142.06,86.17,8.91,74.61,78.71,3,36.07,0
87.17,90.18,5.73,34926,35,53,8,2,1.2,2.87,2.9,90.56,331.62,76.97,71.25,8.45,87.14,86.85,2,36.01,7
45.3,72.57,6.27,17426,18,29,2,8,0.91,1.28,1.78,28.41,190.38,121.18,134.24,7.9,34.86,66.71,3,35.4,4
66.37,71.44,3.57,15560,16,46,8,8,3.68,1.71,0.82,71.69,280.96,129.3,101.42,8.24,38.5,74.94,2,46.4,3
56.55,82.17,3.68,16088,17,35,9,2,1.49,1.58,1.96,23.11,250.33,89.85,125.0,7.27,39.56,56.4,2,29.28,4
77.55,62.57,4.83,29315,30,53,2,5,1.61,2.74,1.05,71.57,299.38,143.41,77.5,7.3,69.48,75.11,2,43.48,0
47.78,65.83,2.46,20306,21,31,5,4,0.78,0.92,2.7,49.57,196.2,125.7,128.56,5.9,54.83,50.98,2,44.5,4
36.76,69.74,1.54,8252,9,27,2,3,1.35,1.59,0.69,53.44,65.04,118.51,150.75,6.86,20.57,31.21,2,28.94,5
79.24,95.11,7.08,23110,24,51,6,6,1.46,1.46,1.71,66.12,465.22,70.56,84.05,5.18,47.79,73.05,5,83.91,2
72.04,84.94,9.55,29176,30,49,13,7,1.22,1.89,1.53,72.88,396.47,74.72,88.49,5.66,59.64,66.16,8,89.15,2
88.73,60.99,4.13,32803,33,65,2,1,1.23,2.34,1.13,59.75,140.82,137.2,64.03,4.69,85.65,79.66,2,38.48,0
57.11,83.52,4.49,29348,30,37,4,4,3.86,1.13,1.79,71.19,220.95,90.68,112.89,7.79,71.64,77.22,2,46.53,3
81.94,91.74,6.49,37370,38,52,13,1,0.61,2.35,2.18,86.37,348.42,79.39,68.93,6.32,93.43,85.27,2,32.37,7
54.94,61.51,5.95,15518,16,40,8,4,4.33,0.96,1.35,69.58,279.69,137.04,132.92,6.94,30.44,72.51,3,43.87,3
37.83,45.28,2.6,19011,20,23,2,22,1.33,1.38,0.56,34.33,93.15,174.24,152.77,6.36,47.93,49.49,3,22.1,6
63.46,71.78,4.44,18210,19,39,5,8,0.53,0.88,1.99,31.85,225.59,137.67,112.02,7.23,40.42,56.86,2,38.27,4
93.7,88.48,7.29,34500,35,57,17,1,1.01,2.78,2.06,73.54,246.16,74.89,50.9,5.23,81.56,78.71,3,32.25,7
51.77,70.96,6.22,29774,30,40,6,8,1.18,0.62,1.66,28.22,237.67,131.9,120.88,7.52,70.34,58.87,3,37.54,4
78.51,67.72,6.3,20883,21,52,10,5,3.11,1.9,0.9,51.27,220.0,121.06,82.46,5.27,46.7,70.14,3,38.74,4
62.28,64.16,4.43,22074,23,39,1,14,0.43,0.63,0.73,59.85,127.9,136.39,98.02,6.9,51.74,24.35,1,43.37,6
71.57,79.89,7.46,23395,24,45,11,3,5.22,1.66,1.73,53.35,329.9,105.23,86.66,6.54,48.17,75.42,3,39.38,3
79.36,63.36,3.21,26647,27,49,4,5,1.53,1.29,0.57,75.31,194.48,136.58,67.86,6.61,71.26,91.72,2,44.02,0
92.07,87.3,6.9,33534,34,60,5,4,1.74,1.7,1.87,68.41,343.83,85.31,58.45,7.29,80.66,68.35,4,78.24,2
63.49,77.61,2.92,20095,21,45,2,4,0.84,2.09,1.56,21.11,271.84,106.89,114.36,8.11,51.77,73.61,2,33.42,4
53.38,81.92,3.77,18285,19,35,5,5,0.46,1.25,3.65,49.51,260.77,108.46,124.4,6.8,42.85,69.87,3,32.54,4
37.37,32.34,4.16,19444,20,26,5,17,1.55,1.33,1.4,47.89,173.72,224.49,137.85,6.7,46.51,52.65,1,41.04,6
38.23,29.56,3.16,13941,14,24,4,16,1.57,0.74,0.5,39.72,201.97,218.8,147.06,8.58,35.9,25.0,2,20.95,6
54.27,61.43,3.26,25092,26,36,7,23,0.43,1.68,1.38,41.89,190.92,153.53,121.71,7.89,66.02,55.06,3,21.25,6
87.0,89.22,5.04,32601,33,56,18,3,0.87,1.42,2.42,92.71,201.87,79.88,72.56,6.02,83.51,91.13,3,38.22,7
54.71,69.04,2.98,23641,24,33,9,4,0.29,1.28,2.72,38.35,233.96,118.29,127.25,7.03,59.53,47.56,3,42.29,4
67.26,74.97,4.78,28695,29,42,7,4,1.59,0.55,3.6,19.86,241.31,114.64,106.6,7.36,71.43,49.07,2,42.96,4
52.69,73.66,2.76,6648,7,33,3,3,0.87,0.63,0.92,18.87,127.97,122.41,131.55,5.96,11.65,47.65,2,23.13,5
64.32,46.25,4.68,20007,21,40,3,24,1.19,1.33,1.61,34.91,190.41,179.21,116.53,7.72,49.27,20.0,1,24.48,6
91.78,75.46,5.73,30464,31,66,8,1,1.3,3.02,2.54,90.97,348.51,110.67,64.84,7.0,72.46,75.76,3,34.35,7
67.79,83.3,4.48,27028,28,41,7,7,2.93,0.5,1.95,75.98,290.81,90.15,95.58,7.1,66.02,62.27,2,33.94,3
32.39,63.31,3.59,17995,18,21,3,14,0.35,1.23,1.3,48.99,168.17,128.25,133.78,6.28,42.21,56.54,3,42.13,6
89.05,68.6,4.25,37615,38,68,9,1,0.53,1.48,2.53,98.84,345.99,132.37,71.68,8.02,93.92,88.12,3,34.79,7
45.02,61.02,3.17,21066,22,33,7,14,0.52,1.67,0.62,51.95,96.1,145.89,138.52,6.22,54.63,56.21,1,36.65,6
54.15,48.82,1.15,20329,21,34,4,2,0.76,0.65,0.74,40.53,125.36,188.12,118.74,7.72,55.41,58.22,3,31.74,1
62.51,67.13,6.12,25063,26,48,8,3,1.04,1.39,1.56,41.71,249.81,129.15,105.12,8.63,56.31,49.96,3,26.34,4
61.13,53.43,5.79,15001,16,39,3,11,1.47,1.16,1.62,30.57,245.26,154.08,109.54,7.58,29.05,34.16,2,39.54,6
74.86,63.54,4.4,30934,31,46,4,5,0.52,1.62,1.99,76.21,254.91,157.61,84.17,6.91,77.34,75.84,2,37.05,0
68.11,75.15,3.6,18331,19,43,8,2,0.29,0.63,3.55,27.31,266.16,105.69,99.15,6.77,44.51,57.01,2,38.73,4
75.12,81.49,6.75,18290,19,55,6,4,3.76,1.01,1.54,68.35,315.49,95.1,86.78,7.82,38.43,63.96,3,43.16,3
24.76,65.88,2.77,10841,11,22,5,5,0.81,0.45,0.43,53.67,58.17,115.78,151.71,5.87,24.61,49.77,2,19.56,5
35.31,64.57,2.0,12604,13,24,3,15,0.39,0.81,0.81,36.98,233.5,135.97,146.99,6.56,30.0,24.76,2,43.76,6
81.6,85.1,8.5,22527,23,51,15,7,1.58,2.11,1.8,67.85,295.57,90.22,81.1,8.06,45.21,74.25,8,62.22,2
45.8,56.09,4.13,26767,27,28,7,5,1.77,2.48,2.15,51.03,231.11,153.54,128.41,7.14,67.77,47.57,3,38.82,4
20.54,68.54,2.67,12911,13,20,4,5,0.28,1.48,0.38,50.0,73.37,128.14,169.29,8.21,32.56,52.36,2,35.37,4
69.74,59.5,6.79,18118,19,45,4,3,5.63,1.97,0.54,48.54,317.57,131.27,107.44,6.69,34.72,69.25,3,47.08,4
25.59,28.03,2.68,22244,23,18,7,7,0.46,1.62,0.3,49.49,96.2,225.33,162.41,6.57,57.93,68.22,1,22.93,1
68.83,65.03,3.59,15588,16,46,9,4,2.66,0.9,0.56,62.3,331.99,144.0,75.33,9.58,35.69,74.85,2,45.98,3
39.53,31.92,4.42,16393,17,25,4,24,0.43,0.69,0.25,28.72,166.5,229.8,129.39,6.21,34.49,26.74,1,38.7,6
44.76,61.4,6.47,20338,21,28,8,6,1.28,2.42,1.62,34.34,297.26,139.23,137.41,7.45,44.41,67.32,2,41.39,4
43.83,81.33,2.44,12715,13,27,2,1,0.67,1.47,1.19,38.65,115.47,99.6,139.36,7.66,29.39,30.96,1,39.88,4
46.43,58.52,6.02,15938,16,32,9,8,0.76,1.42,2.18,31.05,244.0,156.26,139.22,6.96,32.37,46.93,2,30.08,4
83.97,72.47,4.08,36388,37,51,9,4,1.63,2.0,1.53,90.98,324.19,119.33,71.68,6.49,94.78,84.38,3,32.51,7
79.59,79.78,6.83,30879,31,49,5,2,1.35,1.5,1.39,75.12,455.47,101.93,87.06,7.61,70.01,81.51,5,69.13,2
58.38,82.34,4.97,18834,19,36,3,4,0.27,1.4,2.77,45.79,269.97,88.28,115.23,8.23,42.83,72.32,3,35.09,4
20.57,78.36,2.56,6711,7,15,2,3,0.2,0.14,0.66,29.02,106.89,98.71,171.8,6.14,15.38,47.01,1,35.98,5
58.88,84.56,4.25,14199,15,43,3,4,5.62,1.78,1.33,75.15,190.4,85.26,109.91,6.61,31.8,59.22,3,47.65,3
73.19,79.81,4.32,35621,36,45,12,4,1.42,1.34,2.55,92.99,265.36,103.58,81.41,5.86,92.22,81.0,2,41.67,7
59.7,65.02,5.66,18565,19,37,3,7,0.89,1.9,1.96,46.99,190.71,124.21,111.41,7.45,40.92,65.93,2,44.72,4
66.83,71.36,6.01,27213,28,45,4,7,5.73,0.91,1.15,59.09,332.68,108.17,80.44,6.36,63.57,81.79,2,44.29,3
48.89,71.44,2.58,7134,8,31,1,4,0.8,0.17,0.21,37.93,65.89,116.91,126.75,8.27,13.19,42.79,2,24.37,5
71.65,70.86,6.47,16175,17,44,7,4,5.13,1.32,1.9,73.62,262.08,117.2,101.8,6.04,30.57,72.94,2,35.98,3
58.93,83.49,6.45,22085,23,38,11,6,5.44,1.65,0.94,56.6,245.06,92.66,113.92,6.84,48.85,75.94,3,41.53,3
89.17,92.8,9.97,28786,29,56,5,6,1.09,2.81,1.88,72.22,485.07,71.59,82.65,6.64,61.03,83.43,5,93.83,2
33.84,34.43,1.61,22232,23,22,3,5,0.91,1.06,0.22,44.55,126.36,218.71,152.33,6.74,59.36,58.2,2,36.75,1
40.78,38.16,3.04,18853,19,26,5,4,1.53,0.76,0.85,36.89,132.76,198.98,150.58,7.85,44.37,68.01,1,43.1,1
45.68,40.65,3.65,25620,26,29,4,5,0.59,0.87,1.02,46.85,49.31,208.4,121.97,6.49,65.55,47.48,2,35.67,1
35.29,71.05,1.25,8769,9,22,5,6,1.19,0.41,0.44,41.38,119.9,133.23,152.43,7.39,21.91,35.7,2,20.73,5
48.45,36.17,2.58,20253,21,30,2,20,0.6,0.56,0.64,39.1,213.81,201.72,127.45,6.94,54.19,38.87,1,26.83,6
49.89,72.2,3.73,21449,22,30,2,5,1.75,1.35,3.98,43.03,234.18,126.99,130.17,8.3,51.12,50.34,3,31.55,4
30.11,58.97,3.07,22902,23,19,6,23,1.35,1.18,1.67,61.02,178.86,162.98,157.56,6.78,59.33,30.05,1,43.82,6
89.35,72.2,9.62,27239,28,56,5,6,1.2,2.94,1.48,78.29,315.75,120.45,59.48,5.88,56.54,83.53,7,61.83,2
80.01,86.46,5.33,35278,36,50,10,5,1.8,1.31,2.06,86.86,218.92,90.5,83.37,6.1,87.29,85.65,3,43.17,7
41.22,46.6,1.77,24509,25,32,2,5,0.31,1.72,0.95,45.42,70.34,167.06,133.64,7.25,65.67,40.73,2,34.3,1
48.12,32.24,1.72,24466,25,31,2,8,1.1,1.74,0.52,47.58,97.58,213.53,130.48,7.67,67.65,65.54,3,40.86,1
69.55,61.83,6.19,33371,34,43,4,1,1.46,1.14,1.68,69.01,203.18,151.11,108.9,5.95,79.6,81.57,3,33.92,0
62.27,65.7,6.28,29048,30,38,3,7,1.66,1.54,4.19,26.89,197.99,153.22,100.09,6.24,68.16,65.92,3,34.95,4
29.88,24.17,1.67,14591,15,19,4,4,0.92,0.53,1.44,53.51,173.14,234.11,156.89,6.72,38.17,71.83,3,41.94,1
50.42,64.67,2.13,7096,8,31,5,2,0.52,0.95,0.88,45.45,100.29,127.94,123.77,5.73,15.11,60.54,2,23.81,5
74.21,82.55,4.11,14595,15,46,6,2,5.25,1.08,1.15,65.48,263.42,86.99,97.96,6.46,32.88,74.28,3,39.23,3
44.74,74.59,5.91,29471,30,30,2,5,1.68,0.73,4.42,30.53,282.41,104.61,111.52,7.46,70.3,46.51,3,27.23,4
89.0,76.66,3.82,32991,33,56,14,1,1.32,1.67,2.88,89.06,328.24,106.83,58.37,6.53,86.18,91.28,2,40.95,7
69.65,63.76,6.41,18292,19,43,3,2,3.14,1.53,1.38,60.7,302.96,138.14,98.77,6.07,39.29,78.54,2,47.08,3
94.9,93.39,7.18,24891,25,65,16,7,1.24,1.93,1.74,63.06,348.37,61.71,59.42,6.24,54.8,90.26,4,82.6,2
74.9,87.1,6.14,34620,35,45,7,3,1.12,2.96,2.1,74.24,314.37,95.58,82.76,6.67,83.32,89.88,2,46.39,7
63.87,31.97,3.69,12020,13,41,4,11,1.19,1.49,0.72,38.21,178.46,207.75,121.31,9.11,27.8,60.23,3,33.09,6
54.74,65.85,6.25,15717,16,34,9,6,0.63,0.74,2.3,41.29,240.93,150.1,113.83,7.53,29.53,69.72,2,38.98,4
59.31,67.85,4.36,27372,28,39,7,3,0.32,1.17,4.47,23.2,216.35,117.22,116.56,7.33,67.61,46.34,2,39.04,4
80.88,75.73,8.42,22290,23,52,15,7,1.0,2.76,1.12,61.48,319.9,132.59,85.93,6.83,46.06,66.25,7,80.09,2
76.55,85.25,8.84,29606,30,46,14,4,1.66,2.13,2.2,68.49,463.95,88.11,95.54,5.26,65.71,86.65,6,57.84,2
44.03,42.8,1.12,24743,25,27,2,3,0.29,1.57,0.29,55.57,54.13,198.47,139.02,7.57,68.23,74.13,1,39.22,1
72.37,73.26,7.09,30934,31,47,20,1,1.02,2.2,2.18,93.78,212.43,106.06,87.2,7.36,72.18,80.4,3,39.2,7
